,loss,accuracy,val_loss,val_accuracy
29,0.1434539258480072,0.9675836563110352,0.2870986759662628,0.9192789793014526
30,0.14232560992240906,0.9665323495864868,0.2914794385433197,0.9157523512840271
31,0.14131933450698853,0.9677588939666748,0.28681662678718567,0.9204545617103577
32,0.14041481912136078,0.9672332406044006,0.2875133752822876,0.9173197746276855
33,0.13952518999576569,0.9674084186553955,0.2827416956424713,0.9216300845146179
34,0.13916964828968048,0.9679341316223145,0.288218230009079,0.9192789793014526
35,0.13798008859157562,0.9679341316223145,0.2845618426799774,0.9204545617103577
36,0.13751234114170074,0.9668827652931213,0.284021258354187,0.9212382435798645
37,0.1369199901819229,0.9677588939666748,0.2886701822280884,0.9192789793014526
38,0.13645274937152863,0.9684597849845886,0.28406822681427,0.9208464026451111
39,0.13609027862548828,0.9684597849845886,0.28562238812446594,0.9204545617103577
40,0.13590195775032043,0.9667075276374817,0.28668731451034546,0.9188871383666992
41,0.1349126696586609,0.9689854383468628,0.2856360375881195,0.9200627207756042
42,0.13468897342681885,0.9675836563110352,0.28562435507774353,0.9192789793014526
43,0.13434313237667084,0.9684597849845886,0.2861711084842682,0.9208464026451111
44,0.1338750123977661,0.9681093096733093,0.2861673831939697,0.9204545617103577
45,0.13371698558330536,0.9677588939666748,0.28722071647644043,0.919670820236206
46,0.13342759013175964,0.9679341316223145,0.28498491644859314,0.9208464026451111
47,0.13298381865024567,0.9684597849845886,0.2866450548171997,0.9188871383666992
48,0.13284148275852203,0.9686350226402283,0.2860393822193146,0.9200627207756042
49,0.13251428306102753,0.968284547328949,0.28714519739151,0.9181034564971924
50,0.13241499662399292,0.968284547328949,0.28578609228134155,0.919670820236206
51,0.13213372230529785,0.9684597849845886,0.28734683990478516,0.9192789793014526
52,0.1319047212600708,0.9684597849845886,0.28587865829467773,0.9204545617103577
53,0.13168630003929138,0.968284547328949,0.2862546443939209,0.919670820236206
54,0.131560280919075,0.9681093096733093,0.2855762541294098,0.9192789793014526
55,0.13142667710781097,0.9686350226402283,0.2865849733352661,0.9192789793014526
56,0.1312817484140396,0.9677588939666748,0.2858252227306366,0.919670820236206
57,0.131113201379776,0.968284547328949,0.28656673431396484,0.9184952974319458
58,0.13096247613430023,0.968284547328949,0.2856946289539337,0.9204545617103577
59,0.13083112239837646,0.968284547328949,0.2860583961009979,0.9188871383666992
60,0.13072021305561066,0.9688102602958679,0.2860701382160187,0.919670820236206
61,0.13072317838668823,0.968284547328949,0.28635039925575256,0.919670820236206
62,0.13061481714248657,0.9684597849845886,0.2862047851085663,0.9192789793014526
63,0.13056619465351105,0.968284547328949,0.28605204820632935,0.9192789793014526
64,0.1304095983505249,0.9691606760025024,0.28612926602363586,0.9188871383666992
65,0.13039517402648926,0.9679341316223145,0.2861150801181793,0.9188871383666992
66,0.13026753067970276,0.9689854383468628,0.2859487235546112,0.9200627207756042
67,0.1302126944065094,0.9688102602958679,0.28616446256637573,0.9188871383666992
68,0.13015609979629517,0.9688102602958679,0.2862307131290436,0.919670820236206
69,0.1300695240497589,0.9688102602958679,0.2863486707210541,0.9192789793014526
70,0.13003680109977722,0.9686350226402283,0.2862462103366852,0.919670820236206
71,0.12997834384441376,0.968284547328949,0.28601160645484924,0.919670820236206
72,0.12992939352989197,0.9688102602958679,0.2860669493675232,0.919670820236206
73,0.12988024950027466,0.9684597849845886,0.2862872779369354,0.919670820236206
74,0.12987414002418518,0.9686350226402283,0.2859480381011963,0.9188871383666992
75,0.12980057299137115,0.9686350226402283,0.2862350344657898,0.919670820236206
76,0.1297816038131714,0.9688102602958679,0.2863149344921112,0.919670820236206
77,0.12977255880832672,0.9684597849845886,0.28605520725250244,0.919670820236206
78,0.12973736226558685,0.9686350226402283,0.28615397214889526,0.919670820236206
79,0.12969867885112762,0.9688102602958679,0.28629279136657715,0.919670820236206
80,0.129678413271904,0.9688102602958679,0.28624477982521057,0.919670820236206
81,0.1296447068452835,0.9686350226402283,0.2862929105758667,0.919670820236206
82,0.12961861491203308,0.9686350226402283,0.2861383855342865,0.919670820236206
83,0.1295977234840393,0.9686350226402283,0.2860669791698456,0.919670820236206
84,0.12958131730556488,0.9686350226402283,0.2861349284648895,0.919670820236206
85,0.12956924736499786,0.9684597849845886,0.28617149591445923,0.919670820236206
86,0.12956003844738007,0.9686350226402283,0.28610095381736755,0.919670820236206
87,0.12953239679336548,0.9686350226402283,0.28613007068634033,0.919670820236206
88,0.12952309846878052,0.9686350226402283,0.28606536984443665,0.919670820236206
89,0.12950970232486725,0.9686350226402283,0.28607338666915894,0.919670820236206
90,0.129497691988945,0.9686350226402283,0.2861001491546631,0.919670820236206
91,0.129482701420784,0.9686350226402283,0.28611570596694946,0.919670820236206
92,0.12947767972946167,0.9686350226402283,0.28614532947540283,0.919670820236206
93,0.12945926189422607,0.9686350226402283,0.2862122058868408,0.919670820236206
94,0.1294557750225067,0.9686350226402283,0.28613191843032837,0.919670820236206
95,0.12944546341896057,0.9686350226402283,0.28614965081214905,0.919670820236206
96,0.12943194806575775,0.9686350226402283,0.2861768901348114,0.919670820236206
97,0.12943024933338165,0.9686350226402283,0.2861497104167938,0.919670820236206
98,0.12941905856132507,0.9686350226402283,0.28619757294654846,0.919670820236206
99,0.12941861152648926,0.9686350226402283,0.2862031161785126,0.919670820236206
