frame,sign,prob
2.0,5.0,0.6113662719726562
3.0,5.0,0.6145882606506348
4.0,5.0,0.7174091935157776
5.0,5.0,0.6148182153701782
6.0,5.0,0.7733522057533264
7.0,5.0,0.5918424725532532
8.0,4.0,0.6188778281211853
9.0,4.0,0.5296064615249634
10.0,5.0,0.5185407400131226
11.0,4.0,0.5834649801254272
12.0,4.0,0.6313738822937012
13.0,4.0,0.9720078706741333
14.0,4.0,0.8675253391265869
15.0,4.0,0.9059829115867615
16.0,7.0,0.6554582715034485
17.0,7.0,0.7723849415779114
18.0,7.0,0.5762855410575867
19.0,6.0,0.43649694323539734
20.0,4.0,0.8763181567192078
21.0,5.0,0.7842032313346863
22.0,5.0,0.8251516222953796
23.0,5.0,0.7685260772705078
24.0,5.0,0.7111170291900635
25.0,5.0,0.6958008408546448
26.0,5.0,0.6159268021583557
27.0,6.0,0.7189429402351379
28.0,6.0,0.9999315738677979
29.0,6.0,0.999946117401123
30.0,6.0,0.9998949766159058
31.0,6.0,0.999848484992981
32.0,7.0,0.9867154955863953
33.0,7.0,0.9756712913513184
34.0,7.0,0.9826511740684509
35.0,7.0,0.9910826683044434
36.0,7.0,0.9869829416275024
37.0,7.0,0.9860077500343323
38.0,7.0,0.9906976819038391
39.0,7.0,0.9845418930053711
40.0,7.0,0.9891558289527893
41.0,7.0,0.9873468279838562
42.0,7.0,0.9925742149353027
43.0,7.0,0.9892996549606323
44.0,6.0,0.6105337738990784
45.0,7.0,0.8393087983131409
