frame,sign,prob
1.0,4.0,0.9730197787284851
2.0,4.0,0.9788151383399963
3.0,4.0,0.6863847970962524
4.0,5.0,0.6126703023910522
5.0,5.0,0.8344845771789551
6.0,5.0,0.8483343124389648
7.0,5.0,0.9790424704551697
8.0,5.0,0.9603674411773682
9.0,5.0,0.9812055826187134
10.0,5.0,0.9633333086967468
11.0,5.0,0.948602557182312
12.0,5.0,0.9091521501541138
13.0,5.0,0.746275007724762
14.0,4.0,0.5857707858085632
15.0,4.0,0.9576736092567444
16.0,6.0,0.7862531542778015
17.0,6.0,0.9988276362419128
18.0,6.0,0.9997711777687073
19.0,6.0,0.9997233748435974
20.0,6.0,0.9972100853919983
21.0,7.0,0.8608061671257019
22.0,7.0,0.9077339172363281
23.0,7.0,0.9848009347915649
24.0,7.0,0.9560176134109497
25.0,7.0,0.9893703460693359
26.0,7.0,0.9911474585533142
27.0,7.0,0.9899836778640747
28.0,7.0,0.9915967583656311
29.0,7.0,0.9881851673126221
30.0,7.0,0.9914566874504089
31.0,7.0,0.9914985299110413
32.0,7.0,0.9910454154014587
33.0,7.0,0.9904789328575134
34.0,7.0,0.9382516741752625
