frame,sign,prob
3.0,2.0,0.4692646265029907
4.0,1.0,0.3089110851287842
5.0,2.0,0.34556207060813904
6.0,2.0,0.39198073744773865
7.0,2.0,0.723860502243042
10.0,5.0,0.5686343908309937
11.0,5.0,0.9934269189834595
12.0,5.0,0.9692133069038391
13.0,5.0,0.9473044276237488
14.0,5.0,0.8731310367584229
15.0,5.0,0.8610458374023438
16.0,5.0,0.8454083204269409
17.0,5.0,0.8955015540122986
18.0,5.0,0.8983965516090393
19.0,5.0,0.9102461934089661
20.0,5.0,0.5764814019203186
21.0,4.0,0.9467636346817017
22.0,6.0,0.9439353346824646
23.0,6.0,0.9992448091506958
24.0,6.0,0.9996700286865234
25.0,6.0,0.9997864365577698
26.0,6.0,0.9998700618743896
27.0,6.0,0.9999169111251831
28.0,6.0,0.9999076128005981
29.0,6.0,0.9999147653579712
30.0,6.0,0.9999376535415649
31.0,6.0,0.9999016523361206
32.0,6.0,0.9999098777770996
33.0,6.0,0.9998669624328613
34.0,6.0,0.9997522234916687
35.0,6.0,0.6491065621376038
36.0,7.0,0.9831393361091614
37.0,7.0,0.992525577545166
38.0,7.0,0.9862164258956909
39.0,7.0,0.9695265889167786
40.0,7.0,0.9949114918708801
41.0,7.0,0.9914268255233765
42.0,7.0,0.987882137298584
43.0,7.0,0.9911953210830688
44.0,7.0,0.9917730689048767
45.0,7.0,0.9922186136245728
46.0,7.0,0.9899188280105591
47.0,7.0,0.9891701340675354
48.0,7.0,0.986224889755249
49.0,7.0,0.9902468919754028
50.0,7.0,0.9883477091789246
