frame,sign,prob
1.0,5.0,0.9996685981750488
2.0,5.0,0.9995684027671814
3.0,5.0,0.999618411064148
4.0,5.0,0.999650239944458
5.0,5.0,0.9996299743652344
6.0,5.0,0.9996229410171509
7.0,5.0,0.9992445707321167
8.0,4.0,0.5034116506576538
9.0,6.0,0.9884347915649414
10.0,6.0,0.9992583394050598
11.0,6.0,0.9996016621589661
12.0,6.0,0.9997279047966003
13.0,6.0,0.8909882307052612
14.0,7.0,0.9817805886268616
15.0,7.0,0.9911881685256958
16.0,7.0,0.9887582063674927
17.0,7.0,0.9907806515693665
18.0,7.0,0.9877527952194214
19.0,7.0,0.9865308403968811
20.0,7.0,0.9857448935508728
21.0,7.0,0.9882590770721436
22.0,7.0,0.9856674075126648
23.0,7.0,0.9795372486114502
24.0,7.0,0.988588809967041
25.0,7.0,0.9878904819488525
26.0,7.0,0.9869630932807922
27.0,7.0,0.9875524044036865
