frame,sign,prob
4.0,7.0,0.9727568030357361
5.0,7.0,0.7820332646369934
6.0,7.0,0.9719035029411316
11.0,5.0,0.9794186353683472
12.0,5.0,0.999371349811554
13.0,5.0,0.9758440256118774
14.0,5.0,0.7225373387336731
15.0,4.0,0.5289555191993713
16.0,4.0,0.7643887996673584
17.0,6.0,0.9646589756011963
18.0,6.0,0.8050264120101929
19.0,6.0,0.6355980634689331
20.0,6.0,0.7202458381652832
21.0,6.0,0.3374352753162384
22.0,7.0,0.9716772437095642
23.0,7.0,0.9751750826835632
24.0,7.0,0.9816910624504089
25.0,7.0,0.9819971919059753
26.0,7.0,0.9771633148193359
27.0,7.0,0.9750567078590393
28.0,7.0,0.9798867702484131
29.0,7.0,0.9809716939926147
30.0,7.0,0.9851078391075134
31.0,7.0,0.9791895151138306
32.0,7.0,0.984571099281311
33.0,7.0,0.9854506254196167
