frame,sign,prob
3.0,1.0,0.30851423740386963
4.0,1.0,0.29328855872154236
7.0,1.0,0.4047899544239044
11.0,1.0,0.6744096279144287
19.0,4.0,0.6789966225624084
20.0,5.0,0.9752703905105591
23.0,5.0,0.9990707039833069
24.0,5.0,0.9930342435836792
25.0,5.0,0.980943500995636
26.0,5.0,0.99349445104599
27.0,5.0,0.9353817105293274
28.0,4.0,0.9588257074356079
29.0,6.0,0.9623888731002808
30.0,6.0,0.9779637455940247
31.0,6.0,0.9894938468933105
32.0,6.0,0.9864073991775513
33.0,6.0,0.9795696139335632
36.0,7.0,0.9601291418075562
37.0,7.0,0.5656259655952454
38.0,7.0,0.9853068590164185
39.0,7.0,0.9873706102371216
41.0,7.0,0.983005940914154
44.0,7.0,0.9815434813499451
45.0,7.0,0.9823357462882996
46.0,7.0,0.9550045132637024
47.0,7.0,0.9832461476325989
