frame,sign,prob
1.0,5.0,0.9919068813323975
2.0,5.0,0.9895491600036621
3.0,5.0,0.9867375493049622
4.0,5.0,0.9906623959541321
5.0,5.0,0.9886992573738098
6.0,1.0,0.9307460188865662
7.0,4.0,0.646674633026123
8.0,6.0,0.6895098090171814
9.0,6.0,0.9917609691619873
10.0,6.0,0.9992530941963196
11.0,2.0,0.996889054775238
12.0,6.0,0.9996013045310974
13.0,6.0,0.9996914863586426
14.0,6.0,0.9993333220481873
15.0,6.0,0.9995021820068359
16.0,6.0,0.9994797110557556
17.0,6.0,0.9964364767074585
18.0,7.0,0.9865793585777283
19.0,7.0,0.9908779263496399
20.0,7.0,0.9910269379615784
21.0,7.0,0.987550675868988
22.0,7.0,0.9901392459869385
23.0,7.0,0.9900602102279663
24.0,7.0,0.9926068782806396
25.0,7.0,0.9904091358184814
26.0,7.0,0.9862350821495056
27.0,7.0,0.9927312731742859
28.0,7.0,0.984257161617279
29.0,3.0,0.47632309794425964
