frame,sign,prob
1.0,4.0,0.7292728424072266
2.0,4.0,0.7792765498161316
3.0,5.0,0.6130581498146057
4.0,4.0,0.5785877108573914
5.0,5.0,0.5350983142852783
6.0,5.0,0.620485782623291
7.0,5.0,0.6392945051193237
8.0,5.0,0.6951317191123962
9.0,5.0,0.5727822184562683
10.0,5.0,0.5785447955131531
11.0,5.0,0.6637420058250427
12.0,4.0,0.699244499206543
13.0,4.0,0.7369228005409241
14.0,6.0,0.9815635681152344
15.0,6.0,0.9987499713897705
16.0,6.0,0.9978815913200378
17.0,6.0,0.9994314312934875
18.0,6.0,0.9995050430297852
19.0,6.0,0.9995606541633606
20.0,6.0,0.9982835054397583
22.0,7.0,0.9888734817504883
23.0,7.0,0.9951057434082031
24.0,7.0,0.9937627911567688
25.0,7.0,0.9928931593894958
26.0,7.0,0.9932851791381836
27.0,7.0,0.992917537689209
28.0,7.0,0.993055522441864
29.0,7.0,0.988235592842102
30.0,7.0,0.9920691251754761
31.0,7.0,0.992487907409668
32.0,7.0,0.9901920557022095
33.0,7.0,0.994012176990509
34.0,7.0,0.9927375912666321
35.0,7.0,0.9903084635734558
36.0,7.0,0.9946165680885315
