frame,sign,prob
1.0,7.0,0.9148715138435364
2.0,7.0,0.980290412902832
3.0,7.0,0.9778769612312317
4.0,7.0,0.9784673452377319
5.0,7.0,0.9751780033111572
6.0,7.0,0.975205659866333
7.0,7.0,0.9803152084350586
8.0,7.0,0.9762364029884338
9.0,7.0,0.9760487675666809
10.0,7.0,0.9792829155921936
11.0,7.0,0.9687227606773376
12.0,7.0,0.9448941946029663
13.0,6.0,0.9053075909614563
14.0,6.0,0.9695712327957153
15.0,6.0,0.9721264243125916
16.0,6.0,0.985382080078125
17.0,6.0,0.9961508512496948
18.0,6.0,0.9948870539665222
19.0,6.0,0.9974340796470642
20.0,6.0,0.998026430606842
21.0,7.0,0.9740468263626099
22.0,7.0,0.9834323525428772
23.0,7.0,0.9850345253944397
24.0,7.0,0.9861608743667603
25.0,7.0,0.9861159324645996
26.0,7.0,0.9830403923988342
27.0,7.0,0.9858282804489136
28.0,7.0,0.9815062284469604
29.0,7.0,0.9853818416595459
30.0,7.0,0.9820127487182617
31.0,7.0,0.9817898869514465
32.0,7.0,0.9855389595031738
33.0,7.0,0.9850711822509766
34.0,7.0,0.9864722490310669
35.0,7.0,0.9840061068534851
36.0,7.0,0.9854122996330261
37.0,7.0,0.9836598634719849
38.0,7.0,0.9851190447807312
39.0,7.0,0.9836328625679016
40.0,7.0,0.9840559959411621
41.0,7.0,0.9827730655670166
42.0,7.0,0.9823365807533264
43.0,7.0,0.9824511408805847
44.0,7.0,0.9820953607559204
45.0,7.0,0.9808165431022644
46.0,7.0,0.9838904738426208
47.0,7.0,0.9796075820922852
48.0,7.0,0.9837052822113037
49.0,7.0,0.9769566655158997
50.0,7.0,0.9813058972358704
51.0,7.0,0.9835594296455383
52.0,7.0,0.9836248159408569
