frame,sign,prob
1.0,5.0,0.9987963438034058
2.0,5.0,0.9985693693161011
3.0,5.0,0.9982598423957825
4.0,5.0,0.9981898665428162
5.0,5.0,0.9985032081604004
6.0,5.0,0.9982574582099915
7.0,5.0,0.9982576966285706
8.0,5.0,0.9984079003334045
9.0,5.0,0.9983922839164734
10.0,5.0,0.9983859062194824
11.0,5.0,0.9984436631202698
12.0,5.0,0.998200535774231
13.0,5.0,0.9983343482017517
14.0,5.0,0.9983604550361633
15.0,5.0,0.9964908957481384
16.0,4.0,0.7071300745010376
17.0,6.0,0.9365419149398804
18.0,6.0,0.9766265749931335
19.0,6.0,0.9788844585418701
20.0,6.0,0.9739676713943481
21.0,6.0,0.8464414477348328
22.0,3.0,0.9122046232223511
23.0,7.0,0.9756059050559998
24.0,7.0,0.9723688960075378
25.0,7.0,0.976029098033905
26.0,7.0,0.9808288216590881
27.0,7.0,0.9761763215065002
28.0,7.0,0.9724064469337463
29.0,7.0,0.9711802005767822
30.0,7.0,0.9785722494125366
31.0,7.0,0.9740694165229797
32.0,7.0,0.9748107194900513
33.0,7.0,0.973128616809845
34.0,7.0,0.9717878699302673
35.0,7.0,0.975884199142456
36.0,7.0,0.9695011973381042
37.0,7.0,0.9710785746574402
38.0,7.0,0.9717475771903992
39.0,7.0,0.9695811867713928
40.0,7.0,0.9746795892715454
41.0,6.0,0.7506464719772339
42.0,5.0,0.9997087121009827
