frame,sign,prob
1.0,5.0,0.9921168684959412
2.0,5.0,0.9926958084106445
3.0,5.0,0.9908199906349182
4.0,5.0,0.9778131246566772
5.0,5.0,0.9832084774971008
6.0,5.0,0.978857696056366
7.0,5.0,0.9859448671340942
8.0,5.0,0.9859927892684937
9.0,5.0,0.9882439374923706
10.0,5.0,0.9878672361373901
11.0,5.0,0.9909092783927917
12.0,5.0,0.9931528568267822
13.0,5.0,0.99210524559021
14.0,5.0,0.8670462965965271
15.0,4.0,0.9788113236427307
16.0,6.0,0.9985893368721008
17.0,6.0,0.999648928642273
18.0,6.0,0.9996277093887329
19.0,6.0,0.999527096748352
20.0,6.0,0.9997962117195129
21.0,6.0,0.9997230172157288
22.0,6.0,0.999735414981842
23.0,6.0,0.9996229410171509
24.0,6.0,0.999707043170929
25.0,6.0,0.9998399019241333
26.0,6.0,0.9998728036880493
27.0,6.0,0.9994780421257019
28.0,6.0,0.9773608446121216
29.0,7.0,0.8073280453681946
30.0,7.0,0.9897767305374146
31.0,7.0,0.9803333878517151
32.0,7.0,0.9908971190452576
33.0,7.0,0.986026406288147
34.0,7.0,0.9878383874893188
35.0,7.0,0.9850504398345947
36.0,7.0,0.9861118793487549
37.0,7.0,0.9879826307296753
38.0,7.0,0.9913781881332397
39.0,7.0,0.9921539425849915
40.0,7.0,0.9931434392929077
41.0,7.0,0.9932686686515808
42.0,7.0,0.9894546270370483
43.0,7.0,0.6530822515487671
45.0,2.0,0.7996100783348083
