frame,sign,prob
1.0,2.0,0.3366378843784332
2.0,2.0,0.4071902334690094
3.0,2.0,0.4647301137447357
4.0,2.0,0.5885728597640991
5.0,2.0,0.5489668250083923
6.0,2.0,0.4588819444179535
8.0,5.0,0.9966418743133545
9.0,5.0,0.9991983771324158
10.0,5.0,0.9989795088768005
11.0,5.0,0.998993456363678
12.0,5.0,0.9986734390258789
13.0,5.0,0.9991821646690369
14.0,5.0,0.9990643858909607
15.0,5.0,0.9994009733200073
16.0,5.0,0.999936580657959
17.0,5.0,0.9999616146087646
18.0,5.0,0.9999749660491943
19.0,5.0,0.9999712705612183
20.0,5.0,0.9999697208404541
21.0,5.0,0.9999492168426514
22.0,5.0,0.9999390840530396
23.0,5.0,0.9999275207519531
24.0,5.0,0.9999158382415771
25.0,5.0,0.9998859167098999
26.0,5.0,0.9993979930877686
27.0,6.0,0.9990352392196655
28.0,6.0,0.9996554851531982
29.0,6.0,0.9989390969276428
30.0,6.0,0.9993224143981934
31.0,6.0,0.9995999932289124
32.0,6.0,0.9973917007446289
33.0,7.0,0.9616584181785583
34.0,7.0,0.9937212467193604
35.0,7.0,0.9968000650405884
36.0,7.0,0.9965041875839233
37.0,7.0,0.9970985651016235
38.0,7.0,0.997195839881897
39.0,7.0,0.997401237487793
40.0,7.0,0.997365415096283
41.0,7.0,0.9966642260551453
42.0,7.0,0.9968432188034058
43.0,7.0,0.9978954792022705
44.0,7.0,0.9961228966712952
