frame,sign,prob
3.0,4.0,0.735169529914856
4.0,5.0,0.8825907111167908
5.0,5.0,0.8346699476242065
6.0,5.0,0.8456767797470093
7.0,5.0,0.8179866075515747
8.0,5.0,0.8501356244087219
9.0,5.0,0.8797377943992615
10.0,5.0,0.8380008339881897
11.0,5.0,0.7738701105117798
12.0,5.0,0.664497971534729
13.0,4.0,0.7421759963035583
14.0,4.0,0.9580298662185669
15.0,4.0,0.9362643957138062
16.0,4.0,0.7141667008399963
17.0,4.0,0.5089347958564758
18.0,4.0,0.5876775979995728
19.0,4.0,0.6369172930717468
20.0,6.0,0.6297527551651001
21.0,4.0,0.5383069515228271
22.0,4.0,0.5879441499710083
23.0,4.0,0.562673807144165
24.0,4.0,0.6386991739273071
25.0,6.0,0.7629060745239258
26.0,7.0,0.6905706524848938
27.0,7.0,0.9587265253067017
28.0,7.0,0.981672465801239
29.0,7.0,0.9800783395767212
30.0,7.0,0.9828386902809143
31.0,7.0,0.9763572812080383
32.0,7.0,0.9808095097541809
33.0,7.0,0.9787755012512207
34.0,7.0,0.9834305047988892
35.0,7.0,0.9810061454772949
36.0,7.0,0.9814081788063049
37.0,7.0,0.9822030067443848
38.0,7.0,0.9834049940109253
39.0,7.0,0.9699278473854065
