frame,sign,prob
1.0,5.0,0.7631270885467529
2.0,2.0,0.7506617307662964
3.0,2.0,0.7667596340179443
4.0,2.0,0.8207699656486511
5.0,2.0,0.8117761611938477
6.0,2.0,0.8141191601753235
7.0,2.0,0.43664032220840454
9.0,4.0,0.9076991677284241
10.0,5.0,0.9274932742118835
11.0,5.0,0.9551962614059448
12.0,5.0,0.9841518402099609
13.0,5.0,0.9933828115463257
14.0,5.0,0.9916788935661316
15.0,5.0,0.9833393096923828
16.0,6.0,0.9494321346282959
17.0,6.0,0.999686598777771
18.0,6.0,0.9998230338096619
19.0,6.0,0.9999020099639893
20.0,6.0,0.9998372793197632
21.0,6.0,0.9998821020126343
22.0,6.0,0.9999117851257324
23.0,6.0,0.9998119473457336
24.0,7.0,0.9908798933029175
25.0,7.0,0.9769166111946106
26.0,7.0,0.9853112697601318
27.0,7.0,0.9871341586112976
28.0,7.0,0.9881951808929443
29.0,7.0,0.9873961806297302
30.0,7.0,0.986884593963623
31.0,7.0,0.9895108342170715
32.0,7.0,0.991023063659668
33.0,7.0,0.9896520972251892
34.0,7.0,0.9905091524124146
35.0,7.0,0.9865656495094299
36.0,7.0,0.9876625537872314
37.0,7.0,0.9818933010101318
38.0,7.0,0.9828193783760071
39.0,6.0,0.7088655829429626
40.0,6.0,0.8681630492210388
41.0,7.0,0.6700236797332764
42.0,2.0,0.7083947658538818
