frame,sign,prob
1.0,5.0,0.42916858196258545
2.0,5.0,0.47342589497566223
3.0,5.0,0.5484587550163269
4.0,5.0,0.5415183901786804
5.0,5.0,0.4803054630756378
6.0,5.0,0.36780664324760437
8.0,1.0,0.8295348286628723
9.0,1.0,0.7351694703102112
10.0,1.0,0.7195333242416382
11.0,1.0,0.6574904918670654
12.0,1.0,0.6409902572631836
13.0,7.0,0.7919752597808838
14.0,4.0,0.8741688132286072
15.0,5.0,0.9331969022750854
16.0,5.0,0.9822668433189392
17.0,5.0,0.9958118200302124
18.0,5.0,0.9968205690383911
19.0,5.0,0.9961621761322021
20.0,5.0,0.9983835220336914
21.0,5.0,0.9978506565093994
22.0,5.0,0.9989006519317627
23.0,5.0,0.9967027306556702
24.0,5.0,0.9981836676597595
25.0,5.0,0.9976915121078491
26.0,5.0,0.9962813258171082
27.0,5.0,0.9227482080459595
28.0,6.0,0.5541020035743713
29.0,6.0,0.9753865599632263
30.0,6.0,0.9992932081222534
31.0,6.0,0.9989578723907471
32.0,6.0,0.9993458390235901
33.0,6.0,0.9970901012420654
34.0,6.0,0.9679398536682129
35.0,6.0,0.8807186484336853
36.0,7.0,0.8799570202827454
37.0,7.0,0.9749628901481628
38.0,7.0,0.951296329498291
39.0,7.0,0.9376576542854309
40.0,7.0,0.9533882737159729
41.0,7.0,0.953199565410614
42.0,7.0,0.9510066509246826
43.0,7.0,0.9543976783752441
44.0,7.0,0.9422527551651001
45.0,7.0,0.942625880241394
46.0,7.0,0.9685431122779846
47.0,7.0,0.9612922072410583
48.0,7.0,0.9573943614959717
49.0,7.0,0.9611008167266846
