frame,sign,prob
1.0,1.0,0.384209007024765
2.0,1.0,0.31572258472442627
3.0,2.0,0.4292251765727997
4.0,2.0,0.33263590931892395
5.0,2.0,0.33098167181015015
6.0,1.0,0.3249989151954651
7.0,2.0,0.5162070393562317
8.0,2.0,0.436606228351593
9.0,1.0,0.3381271958351135
10.0,2.0,0.6212591528892517
11.0,2.0,0.5488384366035461
13.0,5.0,0.5983524322509766
14.0,5.0,0.9843049645423889
15.0,5.0,0.9938898086547852
16.0,2.0,0.3272063136100769
17.0,2.0,0.42301109433174133
18.0,5.0,0.9850198030471802
19.0,5.0,0.987631618976593
20.0,5.0,0.9918970465660095
21.0,5.0,0.9976233839988708
22.0,5.0,0.9980348944664001
23.0,5.0,0.9978538155555725
24.0,5.0,0.9970703125
25.0,5.0,0.9983018636703491
26.0,5.0,0.9974097609519958
27.0,6.0,0.9880924820899963
28.0,6.0,0.9999181032180786
29.0,6.0,0.9999642372131348
30.0,6.0,0.9999476671218872
31.0,6.0,0.9999524354934692
32.0,2.0,0.38121482729911804
33.0,2.0,0.33073732256889343
34.0,6.0,0.9999873638153076
35.0,6.0,0.9999849796295166
36.0,6.0,0.9999891519546509
37.0,6.0,0.9999918937683105
38.0,2.0,0.40617668628692627
39.0,6.0,0.9999891519546509
40.0,6.0,0.9999724626541138
41.0,6.0,0.9999589920043945
42.0,7.0,0.5940117835998535
43.0,2.0,0.3434703052043915
44.0,7.0,0.9887972474098206
45.0,7.0,0.985333263874054
46.0,7.0,0.9909017086029053
47.0,7.0,0.9862874150276184
48.0,7.0,0.9877803325653076
49.0,7.0,0.9814372062683105
50.0,7.0,0.9811739921569824
51.0,7.0,0.9891740083694458
52.0,7.0,0.9519680142402649
53.0,6.0,0.6841005086898804
56.0,2.0,0.826375424861908
57.0,2.0,0.7508811354637146
