frame,sign,prob
1.0,5.0,0.9961217045783997
2.0,5.0,0.9965214729309082
3.0,5.0,0.9928487539291382
4.0,5.0,0.9939515590667725
5.0,5.0,0.9893063902854919
6.0,5.0,0.8663233518600464
7.0,4.0,0.94706130027771
8.0,4.0,0.9856709837913513
9.0,4.0,0.9808066487312317
10.0,4.0,0.9626200199127197
11.0,6.0,0.8504911065101624
12.0,6.0,0.9854940176010132
13.0,6.0,0.9749017953872681
14.0,6.0,0.9664653539657593
15.0,6.0,0.9563043713569641
16.0,6.0,0.9797893762588501
17.0,6.0,0.9894928932189941
18.0,7.0,0.9689865708351135
19.0,7.0,0.9674291610717773
20.0,7.0,0.9734747409820557
21.0,7.0,0.9564131498336792
22.0,7.0,0.9654224514961243
23.0,7.0,0.9727244973182678
24.0,7.0,0.9687597751617432
25.0,7.0,0.9776442646980286
26.0,7.0,0.9718487858772278
27.0,7.0,0.9696478843688965
28.0,7.0,0.9649439454078674
29.0,7.0,0.9763428568840027
30.0,7.0,0.9675950407981873
31.0,7.0,0.9723777174949646
32.0,7.0,0.976024329662323
33.0,7.0,0.9785605072975159
34.0,7.0,0.9791585803031921
35.0,7.0,0.9725172519683838
36.0,7.0,0.9696148037910461
37.0,7.0,0.9739675521850586
38.0,7.0,0.9794638156890869
