frame,sign,prob
1.0,5.0,0.9995866417884827
2.0,5.0,0.9995470643043518
3.0,5.0,0.9991115927696228
4.0,5.0,0.9994924068450928
5.0,5.0,0.9994435906410217
6.0,5.0,0.9992374181747437
7.0,5.0,0.999121367931366
8.0,5.0,0.9991081357002258
9.0,5.0,0.9947842955589294
10.0,6.0,0.9920565485954285
11.0,6.0,0.9999176263809204
12.0,6.0,0.9998207688331604
13.0,6.0,0.9994528889656067
14.0,6.0,0.9994134902954102
15.0,6.0,0.9998478889465332
16.0,6.0,0.9985117316246033
17.0,7.0,0.7424592971801758
18.0,7.0,0.9825910925865173
19.0,7.0,0.9932126998901367
20.0,7.0,0.9931403994560242
21.0,7.0,0.989915132522583
22.0,7.0,0.9903433322906494
23.0,7.0,0.99382084608078
24.0,7.0,0.9924503564834595
25.0,7.0,0.9922784566879272
26.0,7.0,0.9931835532188416
28.0,7.0,0.9938709735870361
29.0,7.0,0.994560182094574
30.0,7.0,0.9948822259902954
31.0,7.0,0.9870867729187012
