frame,sign,prob
2.0,4.0,0.8252806663513184
3.0,5.0,0.9976608753204346
4.0,5.0,0.9979315996170044
5.0,5.0,0.9972750544548035
6.0,5.0,0.9961334466934204
7.0,5.0,0.9963642954826355
8.0,5.0,0.9971193075180054
9.0,5.0,0.9971199035644531
10.0,5.0,0.9972195625305176
11.0,5.0,0.9877306818962097
12.0,4.0,0.5939539074897766
13.0,6.0,0.9967605471611023
14.0,6.0,0.9993879795074463
15.0,6.0,0.9998340606689453
16.0,6.0,0.9998611211776733
17.0,6.0,0.9998469352722168
18.0,6.0,0.9998154044151306
19.0,6.0,0.9998013377189636
20.0,6.0,0.9998883008956909
21.0,6.0,0.8954994082450867
22.0,7.0,0.956210732460022
23.0,7.0,0.9912384152412415
24.0,7.0,0.99355149269104
25.0,7.0,0.992606520652771
26.0,7.0,0.9928094148635864
27.0,7.0,0.9914391040802002
28.0,7.0,0.9917539358139038
29.0,7.0,0.9903291463851929
30.0,7.0,0.9911006093025208
31.0,7.0,0.9913440942764282
32.0,7.0,0.9901228547096252
33.0,7.0,0.9909125566482544
34.0,7.0,0.9913371801376343
35.0,7.0,0.9912641048431396
36.0,7.0,0.9896796941757202
37.0,7.0,0.9901751279830933
38.0,7.0,0.9906120896339417
39.0,7.0,0.9891510009765625
40.0,7.0,0.9901067614555359
41.0,7.0,0.9902359843254089
42.0,7.0,0.9913075566291809
