frame,sign,prob
1.0,4.0,0.9605246782302856
2.0,4.0,0.9370092153549194
3.0,4.0,0.8086929321289062
4.0,4.0,0.6689204573631287
5.0,5.0,0.8403293490409851
6.0,5.0,0.5280637145042419
7.0,5.0,0.8724761009216309
8.0,5.0,0.9490283727645874
9.0,4.0,0.9002283811569214
14.0,1.0,0.4666699469089508
17.0,5.0,0.9787886142730713
18.0,5.0,0.9407422542572021
19.0,5.0,0.9616232514381409
20.0,5.0,0.9693291187286377
21.0,5.0,0.9215539693832397
22.0,5.0,0.8093273043632507
23.0,4.0,0.9866306185722351
24.0,4.0,0.8604969382286072
25.0,6.0,0.9993287324905396
26.0,6.0,0.9996808767318726
27.0,7.0,0.929627001285553
28.0,7.0,0.9871002435684204
29.0,7.0,0.9908841252326965
30.0,7.0,0.9880296587944031
31.0,7.0,0.9651184678077698
33.0,7.0,0.9810311198234558
34.0,7.0,0.9934797286987305
36.0,7.0,0.9815856218338013
37.0,7.0,0.9871741533279419
38.0,7.0,0.9391196966171265
