frame,sign,prob
1.0,2.0,0.40814557671546936
2.0,5.0,0.9905762672424316
3.0,5.0,0.9651645421981812
4.0,5.0,0.9932560920715332
5.0,5.0,0.9877151846885681
6.0,5.0,0.9809852838516235
7.0,5.0,0.989977240562439
8.0,5.0,0.992057740688324
9.0,5.0,0.9892861247062683
10.0,5.0,0.9863265752792358
11.0,5.0,0.9923141598701477
12.0,5.0,0.9942454695701599
13.0,5.0,0.9922024011611938
14.0,6.0,0.9698132276535034
15.0,6.0,0.9989558458328247
16.0,6.0,0.9988948702812195
17.0,6.0,0.9991771578788757
18.0,6.0,0.9991831183433533
19.0,6.0,0.9967435002326965
20.0,7.0,0.9654688239097595
21.0,7.0,0.9614265561103821
22.0,7.0,0.9748746156692505
23.0,7.0,0.9954871535301208
24.0,7.0,0.9958184361457825
25.0,7.0,0.995050847530365
26.0,7.0,0.9940716624259949
27.0,7.0,0.9940245747566223
28.0,7.0,0.9717937111854553
29.0,6.0,0.9526199102401733
30.0,6.0,0.9718186259269714
31.0,6.0,0.8953240513801575
32.0,7.0,0.968421459197998
