frame,sign,prob
7.0,2.0,0.8606608510017395
14.0,5.0,0.865813672542572
15.0,5.0,0.9770534634590149
16.0,5.0,0.8635045886039734
17.0,5.0,0.5727591514587402
18.0,4.0,0.674513041973114
19.0,4.0,0.5109104514122009
20.0,6.0,0.9298549294471741
21.0,6.0,0.9737816452980042
22.0,6.0,0.9964626431465149
23.0,7.0,0.9486895203590393
24.0,7.0,0.9659856557846069
25.0,2.0,0.5713646411895752
26.0,7.0,0.9274157285690308
27.0,2.0,0.688082754611969
28.0,7.0,0.9603002667427063
29.0,7.0,0.9752505421638489
30.0,7.0,0.9777660369873047
31.0,2.0,0.59810471534729
32.0,7.0,0.9850112795829773
33.0,7.0,0.9733276963233948
34.0,7.0,0.9779257774353027
35.0,7.0,0.9737278819084167
