frame,sign,prob
1.0,1.0,0.5339467525482178
2.0,1.0,0.5633370876312256
3.0,1.0,0.706979513168335
4.0,1.0,0.7225074172019958
5.0,1.0,0.5089078545570374
6.0,1.0,0.32185763120651245
9.0,4.0,0.6561395525932312
10.0,5.0,0.761282742023468
11.0,5.0,0.6325141191482544
12.0,5.0,0.7848248481750488
13.0,5.0,0.8846243619918823
14.0,5.0,0.6898736357688904
15.0,5.0,0.8669630885124207
16.0,5.0,0.9744184017181396
17.0,5.0,0.979296088218689
18.0,5.0,0.9599274396896362
19.0,4.0,0.8136910796165466
20.0,6.0,0.9690476059913635
21.0,6.0,0.9860876202583313
22.0,6.0,0.9965283274650574
23.0,7.0,0.792579710483551
24.0,7.0,0.9563827514648438
25.0,7.0,0.9292319416999817
26.0,7.0,0.9708672761917114
27.0,7.0,0.9799332618713379
28.0,7.0,0.9629229307174683
29.0,7.0,0.9532996416091919
30.0,7.0,0.9169788956642151
31.0,7.0,0.9295390248298645
32.0,7.0,0.9221922159194946
33.0,7.0,0.954866349697113
34.0,7.0,0.9648297429084778
