frame,sign,prob
6.0,7.0,0.9448853731155396
8.0,5.0,0.7214131355285645
9.0,5.0,0.7954316735267639
10.0,5.0,0.972242534160614
11.0,5.0,0.9694299101829529
12.0,5.0,0.9844397306442261
13.0,5.0,0.9943312406539917
14.0,5.0,0.9957007765769958
15.0,5.0,0.9949016571044922
16.0,5.0,0.6003139615058899
17.0,6.0,0.982702374458313
18.0,6.0,0.9996151924133301
19.0,6.0,0.9991617202758789
20.0,6.0,0.9933127760887146
21.0,6.0,0.9993017911911011
22.0,6.0,0.9991133809089661
23.0,6.0,0.9992490410804749
24.0,6.0,0.9993857145309448
25.0,6.0,0.9989222288131714
26.0,7.0,0.9645025134086609
27.0,7.0,0.9921369552612305
28.0,7.0,0.9929561614990234
30.0,7.0,0.9904564023017883
31.0,7.0,0.9872674345970154
32.0,7.0,0.9911882877349854
33.0,7.0,0.9819481372833252
34.0,7.0,0.9882634878158569
35.0,7.0,0.9897403717041016
36.0,7.0,0.989147961139679
37.0,7.0,0.9890682101249695
