frame,sign,prob
1.0,5.0,0.6617538928985596
2.0,3.0,0.9476544857025146
3.0,4.0,0.5148811340332031
4.0,3.0,0.9999381303787231
5.0,3.0,0.7563132047653198
6.0,3.0,0.9998714923858643
7.0,4.0,0.623744785785675
8.0,4.0,0.59290611743927
9.0,3.0,0.9998952150344849
10.0,4.0,0.7360258102416992
11.0,3.0,0.9669660925865173
12.0,3.0,0.6298080086708069
13.0,3.0,0.9832736253738403
14.0,4.0,0.7511376738548279
15.0,3.0,0.9508020281791687
16.0,6.0,0.9442334771156311
17.0,6.0,0.9973928928375244
18.0,5.0,0.3572598099708557
19.0,3.0,0.9894989728927612
20.0,3.0,0.5379567742347717
21.0,4.0,0.599647581577301
22.0,7.0,0.9459621906280518
23.0,7.0,0.9853595495223999
24.0,7.0,0.9831589460372925
25.0,7.0,0.9876678586006165
26.0,7.0,0.9784857034683228
27.0,7.0,0.9876314997673035
28.0,7.0,0.9827665090560913
29.0,7.0,0.9758822917938232
30.0,7.0,0.9830878376960754
31.0,7.0,0.9822624921798706
32.0,7.0,0.9697256684303284
33.0,7.0,0.9766243100166321
34.0,3.0,0.7937340140342712
35.0,7.0,0.9599593877792358
36.0,7.0,0.977657675743103
